year,month,code,description,description,price
2019,03,USD,DÒLAR USA,1.1294
2019,03,CAD,DÒLAR CANADENC,1.4839
2019,03,JPY,IEN,123.2841
2019,03,HKD,DÒLAR HONG KONG,8.7849
2019,04,GBP,LLIURA ESTERLINA,0.8533
2019,04,DKK,CORONA DANESA,7.3681
2019,04,NOK,CORONA NORUEGA,9.5618
2019,04,SEK,CORONA SUECA,10.315
2019,04,CHF,FRANC SUÍS,1.1301
2019,04,USD,DÒLAR USA,1.1306
2019,04,CAD,DÒLAR CANADENC,1.5015
2019,04,JPY,IEN,125.6209
2019,04,HKD,DÒLAR HONG KONG,8.7954
2019,05,GBP,LLIURA ESTERLINA,0.8613
2019,05,DKK,CORONA DANESA,7.3687
2019,05,NOK,CORONA NORUEGA,9.4578
2019,05,SEK,CORONA SUECA,10.3081
2019,05,CHF,FRANC SUÍS,1.1328
2019,05,USD,DÒLAR USA,1.124
2019,05,CAD,DÒLAR CANADENC,1.4945
2019,05,JPY,IEN,125.4108
2019,05,HKD,DÒLAR HONG KONG,8.7361
2019,06,GBP,LLIURA ESTERLINA,0.8745
2019,06,DKK,CORONA DANESA,7.3745
2019,06,NOK,CORONA NORUEGA,9.6572
2019,06,SEK,CORONA SUECA,10.6352
2019,06,CHF,FRANC SUÍS,1.124
2019,06,USD,DÒLAR USA,1.1112
2019,06,CAD,DÒLAR CANADENC,1.484
2019,06,JPY,IEN,122.2445
2019,06,HKD,DÒLAR HONG KONG,8.6447
2019,07,GBP,LLIURA ESTERLINA,0.8878
2019,07,DKK,CORONA DANESA,7.3743
2019,07,NOK,CORONA NORUEGA,9.6681
2019,07,SEK,CORONA SUECA,10.5421
2019,07,CHF,FRANC SUÍS,1.1156
2019,07,USD,DÒLAR USA,1.1152
2019,07,CAD,DÒLAR CANADENC,1.4863
2019,07,JPY,IEN,120.3444
2019,07,HKD,DÒLAR HONG KONG,8.6517
2019,08,GBP,LLIURA ESTERLINA,0.8928
2019,08,DKK,CORONA DANESA,7.3721
2019,08,NOK,CORONA NORUEGA,9.5586
2019,08,SEK,CORONA SUECA,10.428
2019,08,CHF,FRANC SUÍS,1.0957
2019,08,USD,DÒLAR USA,1.1108
2019,08,CAD,DÒLAR CANADENC,1.4531
2019,08,JPY,IEN,119.6117
2019,08,HKD,DÒLAR HONG KONG,8.5993
2019,09,GBP,LLIURA ESTERLINA,0.9104
2019,09,DKK,CORONA DANESA,7.3616
2019,09,NOK,CORONA NORUEGA,9.8456
2019,09,SEK,CORONA SUECA,10.6111
2019,09,CHF,FRANC SUÍS,1.0822
2019,09,USD,DÒLAR USA,1.1055
2019,09,CAD,DÒLAR CANADENC,1.4648
2019,09,JPY,IEN,117.2204
2019,09,HKD,DÒLAR HONG KONG,8.5925
2019,10,GBP,LLIURA ESTERLINA,0.8811
2019,10,DKK,CORONA DANESA,7.3552
2019,10,NOK,CORONA NORUEGA,9.735
2019,10,SEK,CORONA SUECA,10.5542
2019,10,CHF,FRANC SUÍS,1.0934
2019,10,USD,DÒLAR USA,1.0987
2019,10,CAD,DÒLAR CANADENC,1.45
2019,10,JPY,IEN,118.3971
